WARNING:root:Defaulting to PJRT_DEVICE=CPU
2025-09-22 18:07:00.314 (   0.000s) [        A88F8000]      dylib_platform.cc:47       1| DylibPlatform::SubclassInitialize
2025-09-22 18:07:00.316 (   0.002s) [        A88F8000]     client_instance.cc:38       1| ClientInstance::ClientInstance
2025-09-22 18:07:00.316 (   0.002s) [        A88F8000]              client.cc:18       1| TTClientInstance::TTClientInstance
2025-09-22 18:07:00.316 (   0.002s) [        A88F8000]     client_instance.cc:59       1| ClientInstance::Initialize
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]              stubs.inc:106   WARN| STUB: PJRT_Client_TopologyDescription
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]      error_instance.cc:49       1| ErrorInstance::PJRT_Error_Message
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]      error_instance.cc:58       1| ErrorInstance::PJRT_Error_GetCode
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]      error_instance.cc:43       1| ErrorInstance::PJRT_Error_Destroy
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     client_instance.cc:339      1| ClientInstance::PJRT_Client_PlatformVersion
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     client_instance.cc:319      1| ClientInstance::PJRT_Client_PlatformName
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     client_instance.cc:351      1| ClientInstance::PJRT_Client_Devices
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     device_instance.cc:44       1| DeviceInstance::PJRT_Device_GetDescription
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]  device_description.cc:63       1| DeviceDescription::PJRT_DeviceDescription_Attributes
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     device_instance.cc:44       1| DeviceInstance::PJRT_Device_GetDescription
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]  device_description.cc:63       1| DeviceDescription::PJRT_DeviceDescription_Attributes
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     client_instance.cc:364      1| ClientInstance::PJRT_Client_AddressableDevices
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     client_instance.cc:414      1| ClientInstance::PJRT_Client_AddressableMemories
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     device_instance.cc:71       1| DeviceInstance::PJRT_Device_AddressableMemories
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]     memory_instance.cc:124      1| MemoryInstance::PJRT_Memory_AddressableByDevices
2025-09-22 18:07:04.498 (   4.183s) [        A88F8000]        api_bindings.cc:76       1| PJRT_Plugin_Attributes
2025-09-22 18:07:04.498471: W torch_xla/csrc/runtime/profiler.cpp:88] Profiler API not found for PJRT plugin
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:99       1| DeviceDescription::PJRT_DeviceDescription_ToString
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:04.498 (   4.184s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
/localdev/jameszianxu/tt-xla/examples/pytorch/llama.py:69: DeprecationWarning: Use torch_xla.device instead
  device = xm.xla_device()
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
Setting up XLA environment...
XLA environment configured.
Created device mesh: (1, 2) with 2 devices
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 52.19it/s]
2025-09-22 18:07:06.059 (   5.744s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.059 (   5.744s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.059 (   5.744s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.059 (   5.744s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.059 (   5.744s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]     buffer_instance.cc:205   INFO| BUFFER_TRACE: BufferInstance=0x45847a60 copyFromHost OWNED shape=[1,7] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]     buffer_instance.cc:205   INFO| BUFFER_TRACE: BufferInstance=0x457dba50 copyFromHost OWNED shape=[1,7] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.060 (   5.745s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     buffer_instance.cc:205   INFO| BUFFER_TRACE: BufferInstance=0x70b83860 copyFromHost OWNED shape=[7] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.060 (   5.746s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
[32m                 Always[0m | [1m[38;5;208m WARNING[0m | User provided a tensor of data type: Int64 which is not supported by runtime/ttnn. Casting to: Int32, this may impact throughput and the integrity of the data.
2025-09-22 18:07:06.061 (   5.746s) [        A88F8000]     buffer_instance.cc:205   INFO| BUFFER_TRACE: BufferInstance=0x70cb1c50 copyFromHost OWNED shape=[7] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.061 (   5.746s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.061 (   5.746s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.061 (   5.746s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.061 (   5.746s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x70ba04a0 copyFromHost BORROWED shape=[1,4,16,128] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x8380c550 copyFromHost BORROWED shape=[1,4,16,128] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.061 (   5.747s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x83a26480 copyFromHost BORROWED shape=[1,4,16,128] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x70c99d20 copyFromHost BORROWED shape=[1,4,16,128] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.062 (   5.747s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.872 (   6.558s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.872 (   6.558s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x562879c0 copyFromHost BORROWED shape=[4096,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.910 (   6.596s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.911 (   6.596s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x56375710 copyFromHost BORROWED shape=[4096,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.911 (   6.596s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.911 (   6.596s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.916 (   6.602s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.916 (   6.602s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.969 (   6.655s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.969 (   6.655s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.969 (   6.655s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.970 (   6.655s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x70d0dda0 copyFromHost BORROWED shape=[4096,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.970 (   6.655s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.970 (   6.655s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.970 (   6.655s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:06.970 (   6.656s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:06.970 (   6.656s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:06.970 (   6.656s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x84b9e330 copyFromHost BORROWED shape=[4096,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:06.970 (   6.656s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:06.970 (   6.656s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:06.974 (   6.659s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:06.974 (   6.659s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.022 (   6.707s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.022 (   6.708s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.022 (   6.708s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.022 (   6.708s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x839c8d70 copyFromHost BORROWED shape=[3072,4096] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.022 (   6.708s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.022 (   6.708s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x75260c70 copyFromHost BORROWED shape=[3072,4096] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.023 (   6.708s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.025 (   6.711s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.025 (   6.711s) [        A88F8000]  device_description.cc:44       1| DeviceDescription::PJRT_DeviceDescription_Id
2025-09-22 18:07:07.031 (   6.717s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.031 (   6.717s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.031 (   6.717s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]     buffer_instance.cc:225   INFO| BUFFER_TRACE: BufferInstance=0x75566b90 copyFromHost BORROWED shape=[1536,3072] - NEW tensor.data=0x7ffc8de65170 tensor.handle=0x7ffc8de651c0
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]      event_instance.cc:222      1| EventInstance::PJRT_Event_OnReady
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]      event_instance.cc:171      1| EventInstance::PJRT_Event_Destroy
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]     device_instance.cc:82       1| DeviceInstance::PJRT_Device_DefaultMemory
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]     client_instance.cc:465      1| ClientInstance::PJRT_Client_BufferFromHostBuffer
2025-09-22 18:07:07.032 (   6.717s) [        A88F8000]     memory_instance.cc:57       1| MemoryInstance::getDevice
